experiment_id,ccf_id,ccf_region,layer,celltype,dispersion,size
195829_046,772,ACAv,L5,ET,,0
195829_046,772,ACAv,L5,ET,,0
195830_004,772,ACAv,L5,IT,63.4111496,159
195830_005,772,ACAv,L5,ET,50.06849062,119
195830_005,772,ACAv,L5,ET,50.06849062,119
195830_006,772,ACAv,L5,IT,,0
195830_011,772,ACAv,L5,ET,49.48925809,15
195830_011,772,ACAv,L5,ET,49.48925809,15
195830_012,772,ACAv,L5,ET,33.59180383,74
195830_012,772,ACAv,L5,ET,33.59180383,74
195830_013,772,ACAv,L5,ET,34.79064842,39
195830_013,772,ACAv,L5,ET,34.79064842,39
195830_015,772,ACAv,L5,ET,32.52323326,12
195830_015,772,ACAv,L5,ET,32.52323326,12
195830_018,772,ACAv,L5,ET,58.35002388,136
195830_018,772,ACAv,L5,ET,58.35002388,136
195830_020,772,ACAv,L5,IT,57.81599961,73
195830_024,772,ACAv,L5,IT,25.28420684,23
195830_025,772,ACAv,L5,IT,25.99786316,3
195830_030,772,ACAv,L5,ET,,0
195830_030,772,ACAv,L5,ET,,0
195831_001,772,ACAv,L5,ET,49.47297863,122
195831_001,772,ACAv,L5,ET,49.47297863,122
195831_002,772,ACAv,L5,ET,35.04314801,45
195831_002,772,ACAv,L5,ET,35.04314801,45
195831_003,772,ACAv,L5,ET,39.07905499,116
195831_003,772,ACAv,L5,ET,39.07905499,116
195831_004,772,ACAv,L5,ET,30.04435379,40
195831_004,772,ACAv,L5,ET,30.04435379,40
195831_005,772,ACAv,L5,ET,14.07040623,13
195831_005,772,ACAv,L5,ET,14.07040623,13
195831_006,772,ACAv,L5,ET,21.28763174,7
195831_006,772,ACAv,L5,ET,21.28763174,7
195831_012,767,MOs,L5,IT,85.17952636,34
195831_013,772,ACAv,L5,ET,37.58923539,9
195831_013,772,ACAv,L5,ET,37.58923539,9
195831_014,772,ACAv,L5,ET,52.68291064,31
195831_014,772,ACAv,L5,ET,52.68291064,31
195831_017,772,ACAv,L5,ET,61.32302779,20
195831_017,772,ACAv,L5,ET,61.32302779,20
195831_018,772,ACAv,L5,ET,6.819090848,2
195831_018,772,ACAv,L5,ET,6.819090848,2
195831_022,772,ACAv,L5,ET,47.04056489,23
195831_022,772,ACAv,L5,ET,47.04056489,23
195831_025,772,ACAv,L5,CT,,0
195831_025,772,ACAv,L5,CT,,0
195831_028,772,ACAv,L5,ET,11.5050558,4
195831_028,772,ACAv,L5,ET,11.5050558,4
195831_029,772,ACAv,L5,ET,1.870828693,2
195831_029,772,ACAv,L5,ET,1.870828693,2
195831_030,772,ACAv,L5,IT,30.91375942,143
195831_032,772,ACAv,L5,IT,,0
195831_039,772,ACAv,L5,IT,28.73973777,74
195831_042,772,ACAv,L5,ET,46.32221322,55
195831_042,772,ACAv,L5,ET,46.32221322,55
195832_001,772,ACAv,L5,ET,38.65452287,38
195832_001,772,ACAv,L5,ET,38.65452287,38
195832_004,772,ACAv,L5,ET,17.4896795,3
195832_004,772,ACAv,L5,ET,17.4896795,3
195832_005,772,ACAv,L5,ET,26.00764444,8
195832_005,772,ACAv,L5,ET,26.00764444,8
195832_008,772,ACAv,L5,ET,34.92907099,5
195832_008,772,ACAv,L5,ET,34.92907099,5
195832_009,772,ACAv,L5,ET,,0
195832_009,772,ACAv,L5,ET,,0
195832_010,772,ACAv,L5,ET,50.4272072,31
195832_010,772,ACAv,L5,ET,50.4272072,31
195832_011,767,MOs,L5,ET,35.94295051,21
195832_012,772,ACAv,L5,ET,57.37162461,30
195832_012,772,ACAv,L5,ET,57.37162461,30
195832_013,772,ACAv,L5,ET,,0
195832_013,772,ACAv,L5,ET,,0
195832_014,767,MOs,L5,IT,79.71334437,96
195832_015,767,MOs,L5,IT,94.6263862,93
195832_017,772,ACAv,L5,ET,,1
195832_017,772,ACAv,L5,ET,,1
195832_021,767,MOs,L5,IT,,0
195832_024,767,MOs,L5,IT,90.68915689,34
195832_029,772,ACAv,L5,ET,49.47971244,18
195832_029,772,ACAv,L5,ET,49.47971244,18
195832_032,772,ACAv,L5,ET,13.75449663,4
195832_032,772,ACAv,L5,ET,13.75449663,4
195832_037,772,ACAv,L5,IT,57.8834252,97
195832_038,772,ACAv,L5,IT,45.20296616,41
195832_039,772,ACAv,L5,ET,40.7604251,41
195832_039,772,ACAv,L5,ET,40.7604251,41
195832_040,772,ACAv,L5,ET,,1
195832_040,772,ACAv,L5,ET,,1
195832_041,772,ACAv,L5,ET,28.27164152,7
195832_041,772,ACAv,L5,ET,28.27164152,7
195832_044,772,ACAv,L5,IT,31.7462341,38
195832_045,772,ACAv,L5,IT,36.92556363,150
195833_003,800,AIv,L5,ET,,0
195833_009,800,AIv,L5,IT,77.80507447,26
195833_015,800,AIv,L5,CT,,0
195833_015,800,AIv,L5,CT,,0
195833_016,1101,AId,L5,IT,,0
195833_017,800,AIv,L5,ET,31.66289214,258
195833_018,1101,AId,L5,ET,,1
195833_018,1101,AId,L5,ET,,1
195833_019,1101,AId,L5,ET,56.95045542,39
195833_019,1101,AId,L5,ET,56.95045542,39
195833_021,800,AIv,L5,IT,36.92578762,43
195833_023,800,AIv,L5,IT,36.17488411,49
195833_024,1101,AId,L5,ET,46.98974252,44
195833_024,1101,AId,L5,ET,46.98974252,44
195833_025,1101,AId,L5,CT,,0
195833_025,1101,AId,L5,CT,,0
195833_026,1101,AId,L5,ET,35.97464258,10
195833_026,1101,AId,L5,ET,35.97464258,10
195833_027,1101,AId,L5,IT,99.22712316,62
195833_029,800,AIv,L5,IT,41.83080566,54
195833_036,1101,AId,L5,CT,21.21603167,5
195833_036,1101,AId,L5,CT,21.21603167,5
195833_037,1101,AId,L5,IT,127.2094941,65
195833_046,1101,AId,L5,IT,41.18463562,10
195833_051,800,AIv,L5,CT,,0
195833_051,800,AIv,L5,CT,,0
195833_052,800,AIv,L5,CT,,0
195833_052,800,AIv,L5,CT,,0
195833_054,800,AIv,L5,CT,,0
195833_054,800,AIv,L5,CT,,0
195833_058,800,AIv,L5,CT,,0
195833_058,800,AIv,L5,CT,,0
195833_059,800,AIv,L5,IT,69.79175373,3
195833_061,800,AIv,L5,CT,,0
195833_061,800,AIv,L5,CT,,0
195833_068,800,AIv,L5,IT,50.2206021,65
195834_001,1101,AId,L5,ET,27.45605053,11
195834_001,1101,AId,L5,ET,27.45605053,11
195834_002,1101,AId,L5,ET,24.7443097,6
195834_002,1101,AId,L5,ET,24.7443097,6
195834_003,1101,AId,L5,ET,54.11526792,15
195834_003,1101,AId,L5,ET,54.11526792,15
195834_005,1101,AId,L5,IT,64.25308653,46
195834_007,1101,AId,L5,ET,0.707106781,2
195834_007,1101,AId,L5,ET,0.707106781,2
195834_009,1101,AId,L5,CT,,0
195834_009,1101,AId,L5,CT,,0
195834_010,800,AIv,L5,ET,,0
195834_011,1101,AId,L5,CT,,0
195834_011,1101,AId,L5,CT,,0
195834_013,800,AIv,L5,CT,,0
195834_013,800,AIv,L5,CT,,0
195834_015,1101,AId,L5,ET,,0
195834_015,1101,AId,L5,ET,,0
195834_018,1101,AId,L5,IT,100.7832289,127
195834_019,1101,AId,L5,CT,,0
195834_019,1101,AId,L5,CT,,0
195834_021,1101,AId,L5,CT,1.658312395,2
195834_021,1101,AId,L5,CT,1.658312395,2
195834_022,1101,AId,L5,IT,96.65409381,57
195834_024,1101,AId,L5,IT,60.67572625,24
195834_026,1101,AId,L5,IT,69.31787192,56
195834_028,1101,AId,L5,CT,,0
195834_028,1101,AId,L5,CT,,0
195834_030,1101,AId,L5,IT,67.74170857,54
195834_034,1101,AId,L5,CT,,0
195834_034,1101,AId,L5,CT,,0
195834_036,1101,AId,L5,CT,,0
195834_036,1101,AId,L5,CT,,0
195834_037,800,AIv,L5,CT,,0
195834_037,800,AIv,L5,CT,,0
195834_040,1101,AId,L5,IT,,0
195838_003,772,ACAv,L5,CT,,1
195838_003,772,ACAv,L5,CT,,1
195838_004,772,ACAv,L5,ET,9.5,2
195838_006,1015,ACAd,L5,ET,52.1119296,18
195838_006,1015,ACAd,L5,ET,52.1119296,18
195838_007,1015,ACAd,L5,ET,27.02443339,5
195838_007,1015,ACAd,L5,ET,27.02443339,5
195838_009,1015,ACAd,L5,ET,,1
195838_009,1015,ACAd,L5,ET,,1
195838_012,772,ACAv,L5,ET,51.04254665,59
195838_014,772,ACAv,L5,IT,53.96911756,72
195838_015,772,ACAv,L5,ET,9.141672023,6
195838_016,772,ACAv,L5,CT,,1
195838_016,772,ACAv,L5,CT,,1
195838_021,772,ACAv,L5,IT,,0
195838_023,772,ACAv,L5,ET,,1
195838_024,772,ACAv,L5,ET,,0
195838_026,772,ACAv,L5,ET,14.83371316,8
195838_027,772,ACAv,L5,ET,19.46586756,5
195838_028,772,ACAv,L5,ET,36.77295202,2
195838_029,772,ACAv,L5,ET,16.47182405,9
195838_030,1015,ACAd,L5,ET,52.08015682,38
195838_030,1015,ACAd,L5,ET,52.08015682,38
195838_031,767,MOs,L5,IT,63.21385668,29
195838_032,772,ACAv,L5,ET,22.19168931,11
195838_033,772,ACAv,L5,ET,36.02271106,34
195838_034,772,ACAv,L5,ET,59.74033613,34
195838_035,772,ACAv,L5,ET,42.63364624,24
195838_036,767,MOs,L5,IT,81.86878133,79
195838_037,767,MOs,L5,IT,78.60746387,69
195838_040,772,ACAv,L5,IT,78.10675933,219
195838_041,767,MOs,L5,ET,53.68807632,14
195838_048,772,ACAv,L5,IT,76.27285458,58
195838_051,767,MOs,L5,IT,52.29286003,9
195838_058,772,ACAv,L5,IT,56.28757879,66
195838_060,363,PL,L5,ET,25.09094569,9
195838_061,772,ACAv,L5,ET,23.10075305,6
195838_062,772,ACAv,L5,ET,,0
195838_063,772,ACAv,L5,ET,41.08974747,7
195838_064,772,ACAv,L5,ET,25.51643747,4
195838_065,772,ACAv,L5,ET,,0
195838_066,772,ACAv,L5,ET,9.321463806,4
195838_067,363,PL,L5,ET,8.09197133,5
195838_068,827,ILA,L5,ET,23.42395345,4
195838_069,363,PL,L5,ET,8.986100378,2
195838_073,772,ACAv,L5,ET,,0
195838_074,772,ACAv,L5,ET,23.17179782,4
195838_075,772,ACAv,L5,IT,44.82683466,43
195838_078,827,ILA,L5,ET,,1
195838_079,827,ILA,L5,ET,,0
195838_082,772,ACAv,L5,ET,,0
195838_083,772,ACAv,L5,IT,137.4505051,24
195838_084,772,ACAv,L5,ET,37.25379753,6
195838_085,772,ACAv,L5,ET,18.40516232,2
195838_087,1015,ACAd,L5,ET,36.90409013,8
195838_087,1015,ACAd,L5,ET,36.90409013,8
195838_092,767,MOs,L5,IT,34.14674216,3
195839_001,772,ACAv,L5,ET,34.16137991,78
195839_002,772,ACAv,L5,ET,,0
195839_004,772,ACAv,L5,IT,41.08646374,29
195839_005,772,ACAv,L5,ET,,0
195839_006,772,ACAv,L5,ET,49.82800538,76
195839_007,772,ACAv,L5,ET,37.52610431,27
195839_008,772,ACAv,L5,ET,39.42128034,36
195839_009,772,ACAv,L5,IT,,0
195839_010,772,ACAv,L5,IT,,0
195839_011,772,ACAv,L5,IT,,0
195839_012,772,ACAv,L5,ET,46.00212683,36
195839_013,772,ACAv,L5,ET,24.43030904,5
195839_014,772,ACAv,L5,ET,28.12034539,8
195839_015,1015,ACAd,L5,IT,80.82316203,24
195839_016,1015,ACAd,L5,ET,47.3869264,54
195839_016,1015,ACAd,L5,ET,47.3869264,54
195839_017,772,ACAv,L5,ET,64.58815493,17
195839_018,772,ACAv,L5,ET,43.64471931,10
195839_019,772,ACAv,L5,IT,30.80061361,20
195839_021,1015,ACAd,L5,ET,35.48562488,4
195839_021,1015,ACAd,L5,ET,35.48562488,4
195839_022,1015,ACAd,L5,ET,34.63077616,17
195839_022,1015,ACAd,L5,ET,34.63077616,17
195839_023,772,ACAv,L5,IT,41.47846736,4
195839_024,772,ACAv,L5,ET,39.39688394,31
195839_025,772,ACAv,L5,IT,28.63069063,23
195839_026,772,ACAv,L5,ET,,0
195839_027,772,ACAv,L5,ET,50.49157857,45
195839_029,772,ACAv,L5,ET,,1
195839_031,772,ACAv,L5,IT,,0
195839_032,772,ACAv,L5,IT,35.43938127,61
195839_036,772,ACAv,L5,IT,,0
195839_038,772,ACAv,L5,IT,,0
195839_043,772,ACAv,L5,ET,,0
195839_044,772,ACAv,L5,ET,6.608075867,3
195839_045,772,ACAv,L5,ET,49.83825077,11
195839_046,772,ACAv,L5,ET,6.873863542,2
195839_054,772,ACAv,L5,IT,18.29345563,17
195839_055,772,ACAv,L5,IT,13.50925609,2
195839_065,772,ACAv,L5,ET,,0
195839_067,772,ACAv,L5,IT,32.78983918,11
195839_068,772,ACAv,L5,IT,,0
195839_071,772,ACAv,L5,IT,38.91450938,48
195839_075,1015,ACAd,L5,IT,61.12361588,33
195839_077,772,ACAv,L5,ET,63.56055124,24
195839_077,772,ACAv,L5,ET,63.56055124,24
195839_078,1015,ACAd,L5,IT,106.5230387,37
195839_082,772,ACAv,L5,ET,11.38224739,3
195839_082,772,ACAv,L5,ET,11.38224739,3
195839_083,1015,ACAd,L5,ET,,0
195839_083,1015,ACAd,L5,ET,,0
195839_084,772,ACAv,L5,ET,51.70574496,6
195839_084,772,ACAv,L5,ET,51.70574496,6
195839_085,772,ACAv,L5,ET,49.25514394,17
195839_085,772,ACAv,L5,ET,49.25514394,17
195839_086,772,ACAv,L5,IT,83.25878147,9
195839_087,772,ACAv,L5,IT,,0
195839_088,1015,ACAd,L5,IT,51.3955251,2
195839_089,363,PL,L5,ET,54.15016159,5
195839_093,772,ACAv,L5,IT,23.57958434,12
195839_094,772,ACAv,L5,CT,,0
195839_094,772,ACAv,L5,CT,,0
195839_095,772,ACAv,L5,ET,26.55519806,12
195839_095,772,ACAv,L5,ET,26.55519806,12
195839_096,772,ACAv,L5,ET,,0
195839_096,772,ACAv,L5,ET,,0
195839_100,772,ACAv,L5,ET,10.51094667,5
195839_100,772,ACAv,L5,ET,10.51094667,5
195839_113,772,ACAv,L5,IT,,0
195839_124,772,ACAv,L5,ET,18.22772613,2
195839_124,772,ACAv,L5,ET,18.22772613,2
195839_126,772,ACAv,L5,IT,,0
195839_133,772,ACAv,L5,ET,7.681145748,3
195839_133,772,ACAv,L5,ET,7.681145748,3
195839_134,772,ACAv,L5,ET,5.423234135,4
195839_134,772,ACAv,L5,ET,5.423234135,4
195839_135,772,ACAv,L5,ET,11.84632274,4
195839_135,772,ACAv,L5,ET,11.84632274,4
195839_137,827,ILA,L5,ET,24.11804304,5
195839_140,363,PL,L5,ET,,0
195839_141,827,ILA,L5,ET,,0
195839_142,827,ILA,L5,ET,21.54732542,6
195839_144,772,ACAv,L5,ET,,0
195839_144,772,ACAv,L5,ET,,0
195839_146,772,ACAv,L5,ET,21.26708855,12
195839_146,772,ACAv,L5,ET,21.26708855,12
195839_156,772,ACAv,L5,IT,,0
195839_161,1101,AId,L5,ET,16.44457326,4
195839_161,1101,AId,L5,ET,16.44457326,4
195839_162,1101,AId,L5,ET,,0
195839_162,1101,AId,L5,ET,,0
195839_163,1101,AId,L5,IT,152.7679433,38
195839_164,1101,AId,L5,ET,,1
195839_164,1101,AId,L5,ET,,1
195839_165,1101,AId,L5,ET,64.19138224,55
195839_165,1101,AId,L5,ET,64.19138224,55
195839_166,1101,AId,L5,IT,96.89562008,58
195839_171,1101,AId,L5,IT,110.6389785,143
195839_173,1101,AId,L5,ET,25.66125484,2
195839_173,1101,AId,L5,ET,25.66125484,2
195839_179,1101,AId,L5,IT,77.30194836,27
195839_182,1101,AId,L5,IT,99.63432195,23
195839_184,1101,AId,L5,IT,106.2860845,39
195839_185,1101,AId,L5,CT,,0
195839_185,1101,AId,L5,CT,,0
195839_186,800,AIv,L5,IT,32.09803655,9
195839_190,1101,AId,L5,CT,,0
195839_190,1101,AId,L5,CT,,0
195839_194,1101,AId,L5,IT,65.47118455,32
195839_197,1101,AId,L5,IT,52.88191602,13
195839_200,1101,AId,L5,CT,,1
195839_200,1101,AId,L5,CT,,1
195839_203,1101,AId,L5,IT,97.0935893,37
195839_205,1101,AId,L5,IT,77.45801315,11
195839_206,1101,AId,L5,IT,90.28394271,17
195840_001,767,MOs,L5,IT,57.96338403,103
195840_002,767,MOs,L5,IT,80.3054146,128
195840_003,767,MOs,L5,IT,,0
195840_004,1015,ACAd,L5,IT,72.73100675,176
195840_006,772,ACAv,L5,ET,,1
195840_006,772,ACAv,L5,ET,,1
195840_007,772,ACAv,L5,ET,37.38425325,41
195840_007,772,ACAv,L5,ET,37.38425325,41
195840_008,772,ACAv,L5,ET,44.50494333,40
195840_008,772,ACAv,L5,ET,44.50494333,40
195840_009,772,ACAv,L5,ET,41.76315057,63
195840_009,772,ACAv,L5,ET,41.76315057,63
195840_012,772,ACAv,L5,ET,22.4375677,3
195840_012,772,ACAv,L5,ET,22.4375677,3
195840_013,772,ACAv,L5,ET,50.27843584,37
195840_013,772,ACAv,L5,ET,50.27843584,37
195840_015,1101,AId,L5,ET,,0
195840_015,1101,AId,L5,ET,,0
195840_016,800,AIv,L5,IT,37.70108044,39
195840_017,1101,AId,L5,ET,,0
195840_017,1101,AId,L5,ET,,0
195840_018,1101,AId,L5,IT,40.12292248,6
195840_019,1101,AId,L5,IT,54.69187209,64
195840_020,1101,AId,L5,IT,41.85356536,36
195840_021,1101,AId,L5,ET,32.51988413,32
195840_021,1101,AId,L5,ET,32.51988413,32
195840_022,1101,AId,L5,IT,94.32110026,226
195840_024,1101,AId,L5,ET,34.15747476,14
195840_024,1101,AId,L5,ET,34.15747476,14
195840_025,1101,AId,L5,CT,,0
195840_025,1101,AId,L5,CT,,0
195840_029,1101,AId,L5,ET,38.2339471,11
195840_029,1101,AId,L5,ET,38.2339471,11
195840_030,1101,AId,L5,IT,90.00870471,123
195840_033,1101,AId,L5,IT,73.48891244,94
195840_034,1101,AId,L5,IT,101.1257998,76
195840_035,1101,AId,L5,IT,108.4994258,133
195840_036,1101,AId,L5,CT,,0
195840_036,1101,AId,L5,CT,,0
195840_037,1101,AId,L5,IT,63.90342915,39
195840_038,1101,AId,L5,CT,,0
195840_038,1101,AId,L5,CT,,0
195840_039,1101,AId,L5,CT,,0
195840_039,1101,AId,L5,CT,,0
195840_042,1101,AId,L5,ET,,0
195840_042,1101,AId,L5,ET,,0
195840_045,772,ACAv,L5,IT,55.77670225,191
195840_046,772,ACAv,L5,ET,109.0939962,2
195840_046,772,ACAv,L5,ET,109.0939962,2
195840_050,772,ACAv,L5,ET,,0
195840_050,772,ACAv,L5,ET,,0
195840_054,1015,ACAd,L5,ET,48.86301121,37
195840_054,1015,ACAd,L5,ET,48.86301121,37
195840_056,772,ACAv,L5,ET,60.03065883,5
195840_056,772,ACAv,L5,ET,60.03065883,5
195840_057,772,ACAv,L5,ET,,1
195840_057,772,ACAv,L5,ET,,1
195840_058,772,ACAv,L5,ET,38.20313985,32
195840_058,772,ACAv,L5,ET,38.20313985,32
195840_059,772,ACAv,L5,ET,16.82141492,5
195840_059,772,ACAv,L5,ET,16.82141492,5
195840_060,772,ACAv,L5,ET,14.48754254,3
195840_060,772,ACAv,L5,ET,14.48754254,3
195840_062,772,ACAv,L5,ET,21.3350808,4
195840_062,772,ACAv,L5,ET,21.3350808,4
195840_065,772,ACAv,L5,IT,0.707106781,2
195840_067,772,ACAv,L5,ET,,1
195840_067,772,ACAv,L5,ET,,1
195840_069,772,ACAv,L5,ET,35.62798506,8
195840_069,772,ACAv,L5,ET,35.62798506,8
195840_070,772,ACAv,L5,ET,,0
195840_070,772,ACAv,L5,ET,,0
195840_075,772,ACAv,L5,ET,,0
195840_075,772,ACAv,L5,ET,,0
195840_076,772,ACAv,L5,ET,9.239691598,11
195840_076,772,ACAv,L5,ET,9.239691598,11
195840_077,772,ACAv,L5,ET,48.31878058,18
195840_077,772,ACAv,L5,ET,48.31878058,18
195840_078,772,ACAv,L5,ET,38.6486141,55
195840_078,772,ACAv,L5,ET,38.6486141,55
195840_079,772,ACAv,L5,IT,35.37958275,32
195840_080,772,ACAv,L5,ET,,0
195840_080,772,ACAv,L5,ET,,0
195840_083,772,ACAv,L5,ET,57.08918193,35
195840_083,772,ACAv,L5,ET,57.08918193,35
195840_085,772,ACAv,L5,CT,,1
195840_085,772,ACAv,L5,CT,,1
195840_087,772,ACAv,L5,IT,28.27119132,24
195840_089,772,ACAv,L5,IT,36.98829388,50
195840_091,1015,ACAd,L5,IT,46.70136711,31
195840_093,772,ACAv,L5,IT,33.11644541,105
195840_095,772,ACAv,L5,IT,,0
195840_099,772,ACAv,L5,ET,,0
195840_099,772,ACAv,L5,ET,,0
195840_105,772,ACAv,L5,IT,31.48968617,46
195840_107,1015,ACAd,L5,IT,57.26935363,68
195840_108,772,ACAv,L5,IT,,0
195840_112,772,ACAv,L5,IT,46.10749964,126
195840_114,772,ACAv,L5,IT,,0
195840_115,772,ACAv,L5,IT,55.51126222,44
195840_119,772,ACAv,L5,IT,34.21997838,17
195840_120,772,ACAv,L5,ET,,0
195840_120,772,ACAv,L5,ET,,0
195840_124,772,ACAv,L5,ET,,0
195840_124,772,ACAv,L5,ET,,0
195840_128,772,ACAv,L5,ET,,0
195840_128,772,ACAv,L5,ET,,0
195840_136,772,ACAv,L5,ET,8.900686615,3
195840_136,772,ACAv,L5,ET,8.900686615,3
195840_139,772,ACAv,L5,IT,62.15259203,58
195840_141,772,ACAv,L5,IT,23.09590197,14
195840_142,772,ACAv,L5,IT,60.41302639,60
195840_143,772,ACAv,L5,IT,,0
195840_144,1015,ACAd,L5,ET,28.74453897,13
195840_144,1015,ACAd,L5,ET,28.74453897,13
195840_150,772,ACAv,L5,IT,58.4153281,42
195840_154,1101,AId,L5,IT,,0
195840_163,772,ACAv,L5,CT,,1
195840_163,772,ACAv,L5,CT,,1
195840_171,772,ACAv,L5,ET,20.71231518,2
195840_171,772,ACAv,L5,ET,20.71231518,2
195840_173,772,ACAv,L5,IT,34.413156,7
195841_001,772,ACAv,L5,ET,36.13185929,32
195841_001,772,ACAv,L5,ET,36.13185929,32
195841_004,772,ACAv,L5,ET,56.25476589,62
195841_004,772,ACAv,L5,ET,56.25476589,62
195841_005,772,ACAv,L5,ET,,0
195841_005,772,ACAv,L5,ET,,0
195841_006,772,ACAv,L5,ET,34.37164872,22
195841_006,772,ACAv,L5,ET,34.37164872,22
195841_007,772,ACAv,L5,ET,53.2101275,41
195841_007,772,ACAv,L5,ET,53.2101275,41
195841_008,772,ACAv,L5,ET,28.05552666,28
195841_008,772,ACAv,L5,ET,28.05552666,28
195841_010,772,ACAv,L5,ET,36.07318907,16
195841_010,772,ACAv,L5,ET,36.07318907,16
195841_014,772,ACAv,L5,ET,23.20020533,23
195841_014,772,ACAv,L5,ET,23.20020533,23
195841_017,772,ACAv,L5,ET,26.0049888,8
195841_017,772,ACAv,L5,ET,26.0049888,8
195841_019,772,ACAv,L5,IT,28.9174623,18
195841_020,772,ACAv,L5,ET,44.54944513,7
195841_020,772,ACAv,L5,ET,44.54944513,7
195841_022,827,ILA,L5,ET,,1
195841_023,772,ACAv,L5,ET,,1
195841_023,772,ACAv,L5,ET,,1
195841_025,772,ACAv,L5,ET,31.14303917,3
195841_025,772,ACAv,L5,ET,31.14303917,3
195841_026,772,ACAv,L5,ET,11.54339638,2
195841_026,772,ACAv,L5,ET,11.54339638,2
195841_027,772,ACAv,L5,ET,,0
195841_027,772,ACAv,L5,ET,,0
195841_028,772,ACAv,L5,ET,22.71836835,13
195841_028,772,ACAv,L5,ET,22.71836835,13
195841_032,363,PL,L5,ET,9.25783407,4
195841_035,772,ACAv,L5,ET,,0
195841_035,772,ACAv,L5,ET,,0
195841_036,772,ACAv,L5,ET,20.1246118,3
195841_036,772,ACAv,L5,ET,20.1246118,3
195841_037,772,ACAv,L5,ET,33.58571125,5
195841_037,772,ACAv,L5,ET,33.58571125,5
195841_038,772,ACAv,L5,IT,41.27929077,46
195841_039,1101,AId,L5,IT,14.88526675,33
195841_046,800,AIv,L5,IT,45.63654473,33
195841_047,1101,AId,L5,IT,109.0663745,17
195841_048,1101,AId,L5,IT,41.45795744,69
195841_049,1101,AId,L5,ET,58.18457222,3
195841_049,1101,AId,L5,ET,58.18457222,3
195841_050,1101,AId,L5,IT,119.8473627,125
195841_053,1101,AId,L5,IT,52.42327688,90
195841_055,1101,AId,L5,CT,,1
195841_055,1101,AId,L5,CT,,1
195841_066,772,ACAv,L5,IT,,0
195841_068,772,ACAv,L5,IT,,0
195841_069,772,ACAv,L5,IT,34.00735215,2
195841_070,772,ACAv,L5,IT,,0
195841_072,772,ACAv,L5,ET,17.72177261,7
195841_072,772,ACAv,L5,ET,17.72177261,7
195841_076,772,ACAv,L5,IT,,0
195841_077,772,ACAv,L5,IT,56.8592546,109
195841_081,772,ACAv,L5,ET,7.348469228,3
195841_081,772,ACAv,L5,ET,7.348469228,3
195841_082,772,ACAv,L5,ET,9.832598843,5
195841_082,772,ACAv,L5,ET,9.832598843,5
195841_083,772,ACAv,L5,CT,,0
195841_083,772,ACAv,L5,CT,,0
195841_084,827,ILA,L5,ET,,0
195841_085,772,ACAv,L5,ET,13.79311422,2
195841_085,772,ACAv,L5,ET,13.79311422,2
195841_086,772,ACAv,L5,IT,31.06538795,109
195841_087,772,ACAv,L5,IT,,0
195841_088,772,ACAv,L5,IT,45.37537729,26
195841_089,772,ACAv,L5,IT,,0
195936_001,363,PL,L5,ET,70.27032459,45
195936_002,363,PL,L5,CT,,0
195936_002,363,PL,L5,CT,,0
195936_003,363,PL,L5,IT,47.07289355,32
195936_004,363,PL,L5,IT,70.3697821,54
195936_005,363,PL,L5,ET,45.96147071,9
195936_006,363,PL,L5,ET,41.37395386,6
195936_007,363,PL,L5,IT,60.73467903,93
195936_008,363,PL,L5,ET,65.53403741,13
195936_009,1015,ACAd,L5,ET,51.42083275,35
195936_009,1015,ACAd,L5,ET,51.42083275,35
195936_010,363,PL,L5,ET,31.15278266,11
195936_011,363,PL,L5,IT,93.56309658,171
195936_012,363,PL,L5,ET,75.13197351,27
195936_013,363,PL,L5,ET,79.54137987,15
195936_014,363,PL,L5,ET,53.00109503,26
195936_015,363,PL,L5,ET,91.5334125,43
195936_016,363,PL,L5,ET,61.53027756,12
195936_017,363,PL,L5,ET,6.009252126,3
195936_018,363,PL,L5,ET,22.87268936,6
195936_020,363,PL,L5,ET,22.39935594,12
195936_021,1015,ACAd,L5,IT,93.91613595,32
195936_023,363,PL,L5,CT,,1
195936_023,363,PL,L5,CT,,1
195936_024,363,PL,L5,IT,107.9356402,102
195936_025,363,PL,L5,CT,,0
195936_025,363,PL,L5,CT,,0
195936_026,363,PL,L5,IT,66.08221776,11
195936_027,363,PL,L5,IT,51.15566148,23
195936_030,363,PL,L5,ET,26.38181192,3
195936_032,363,PL,L5,IT,65.03767208,48
195936_033,363,PL,L5,IT,92.0821692,57
195936_034,363,PL,L5,IT,80.32350607,10
195936_035,363,PL,L5,IT,96.60955385,21
195936_036,767,MOs,L5,IT,29.30017065,2
195936_037,363,PL,L5,CT,,0
195936_037,363,PL,L5,CT,,0
195936_038,363,PL,L5,IT,84.22015909,67
195936_039,363,PL,L5,IT,29.61601045,6
195936_040,363,PL,L5,CT,,0
195936_040,363,PL,L5,CT,,0
195936_041,363,PL,L5,IT,92.50807989,57
195936_042,363,PL,L5,IT,160.8986523,36
195936_043,363,PL,L5,IT,120.2698859,104
195937_002,1015,ACAd,L5,ET,79.41802698,10
195937_002,1015,ACAd,L5,ET,79.41802698,10
195937_003,363,PL,L5,IT,104.3406009,133
195937_005,363,PL,L5,IT,80.57906767,36
195937_006,363,PL,L5,IT,102.7242963,90
195937_007,363,PL,L5,IT,78.04046453,105
195937_008,363,PL,L5,IT,85.61877998,72
195937_009,363,PL,L5,IT,91.59864755,78
